date,user_id,value,point_differential
2012-09-29,4264,1757,170
2012-09-29,4349,1074,0
2012-09-29,4353,551,0
2012-09-29,4378,3827,380
2012-09-29,4392,1297,120
2012-09-29,4405,1867,0
2012-09-29,4450,1119,0
2012-09-29,4523,508,50
2012-09-29,4537,4526,450
2012-09-29,4629,4517,0
2012-09-29,4735,7009,0
2012-09-29,4790,4117,410
2012-09-29,4823,1951,0
2012-09-29,4824,0,0
2012-09-29,4925,3358,0
2012-09-29,5001,2298,0
2012-09-29,5094,2394,230
2012-09-29,5130,5411,540
2012-09-29,5166,4106,0
2012-09-29,5197,1205,0
2012-09-29,5211,3852,380
2012-09-29,5249,1909,190
2012-09-29,5284,3607,360
2012-09-29,5300,1132,0
2012-09-29,5308,703,70
2012-09-29,5428,6537,0
2012-09-29,5440,3237,320
2012-09-29,5596,2573,0
2012-09-29,5758,420,0
2012-09-29,5819,3668,360
2012-09-29,5842,2345,0
2012-09-29,5869,1778,170
2012-09-29,5900,2001,200
2012-09-29,5922,5217,520
2012-09-29,5957,1751,170
2012-09-29,5973,856,80
2012-09-29,6021,11364,0
2012-09-29,6030,4088,400
2012-09-29,6061,1856,180
2012-09-29,6063,8926,890
2012-09-29,6064,1520,0
2012-09-29,6116,920,0
2012-09-29,6164,12201,-3830
2012-09-29,6205,128,0
2012-09-29,6213,202,20
2012-09-29,6256,1778,170
2012-09-29,6344,4995,490
2012-09-29,6382,3809,0
2012-09-29,6383,4260,0
2012-09-29,6405,1468,140
2012-09-29,6494,21,0
2012-09-29,6518,8854,880
2012-09-29,6521,9218,920
2012-09-29,6654,1158,0
2012-09-29,6806,4886,0
2012-09-29,6857,2856,280
2012-09-29,6884,216,0
2012-09-29,6954,4464,440
2012-09-29,6973,2476,0
2012-09-29,7017,1044,100
2012-09-29,7045,3812,0
2012-09-29,7058,1598,150
2012-09-29,7070,9923,990
2012-09-29,7285,2647,260
2012-09-29,7292,1212,120
2012-09-29,7430,2639,0
2012-09-30,16,1880,180
2012-09-30,26,935,0
2012-09-30,115,4486,440
2012-09-30,202,3292,320
2012-09-30,206,425,40
2012-09-30,225,7687,760
2012-09-30,322,4784,470
2012-09-30,410,1778,170
2012-09-30,483,2566,250
2012-09-30,489,1772,170
2012-09-30,491,2755,0
2012-09-30,536,9115,-4140
2012-09-30,570,741,0
2012-09-30,661,2717,270
2012-09-30,819,2677,260
2012-09-30,891,3016,0
2012-09-30,900,1417,140
2012-09-30,907,893,80
2012-09-30,956,3176,0
2012-09-30,974,1338,0
2012-09-30,983,3149,310
2012-09-30,999,3650,0
2012-09-30,1003,3137,310
2012-09-30,1004,3069,300
2012-09-30,1006,1533,0
2012-09-30,1024,6655,660
2012-09-30,1034,2274,220
2012-09-30,1052,2326,0
2012-09-30,1109,3797,-4680
2012-09-30,1113,2414,240
2012-09-30,1169,3399,330
2012-09-30,1269,2278,220
2012-09-30,1316,7101,710
2012-09-30,1347,1146,110
2012-09-30,1397,2391,230
2012-09-30,1454,1103,110
2012-09-30,1478,1169,0
2012-09-30,1510,4769,-4580
2012-09-30,1617,2002,200
2012-09-30,1662,4438,0
2012-09-30,1729,570,0
2012-09-30,1760,5282,520
2012-09-30,1892,339,30
2012-09-30,1931,3046,0
2012-09-30,2024,985,90
2012-09-30,2079,2773,270
2012-09-30,2097,2646,260
2012-09-30,2158,902,90
2012-09-30,2182,3909,390
2012-09-30,2256,2277,220
2012-09-30,2300,7570,750
2012-09-30,2420,1230,0
2012-09-30,2434,1805,0
2012-09-30,2460,2040,0
2012-09-30,2466,2584,250
2012-09-30,2471,3948,0
2012-09-30,2483,865,80
2012-09-30,2629,1940,0
2012-09-30,2641,958,90
2012-09-30,2665,3210,320
2012-09-30,2708,1665,160
2012-09-30,2714,1757,170
2012-09-30,2760,0,0
2012-09-30,2810,1239,120
2012-09-30,2996,2228,220
2012-09-30,3257,1387,130
2012-09-30,3403,4633,0
2012-09-30,3489,2987,0
2012-09-30,3491,794,70
2012-09-30,3557,5237,0
2012-09-30,3614,932,90
2012-09-30,3634,2273,220
2012-09-30,3636,3866,380
2012-09-30,3665,1688,0
2012-09-30,3673,1343,0
2012-09-30,3686,2423,0
2012-09-30,3749,2274,220
2012-09-30,3816,907,90
2012-09-30,3821,3748,0
2012-09-30,3849,7679,760
2012-09-30,3895,869,80
2012-09-30,3934,849,80
2012-09-30,3989,6343,630
2012-09-30,4259,6537,650
2012-09-30,4294,7883,780
2012-09-30,4299,1919,190
2012-09-30,4312,454,0
2012-09-30,4414,5801,0
2012-09-30,4488,4477,440
2012-09-30,4498,2281,220
2012-09-30,4503,2379,230
2012-09-30,4522,1985,0
2012-09-30,4542,2158,0
2012-09-30,4597,2118,210
2012-09-30,4605,3865,380
2012-09-30,4608,2136,0
2012-09-30,4640,2997,290
2012-09-30,4641,841,80
2012-09-30,4648,414,40
2012-09-30,4726,3334,330
2012-09-30,4753,10706,-3980
2012-09-30,4764,193,10
2012-09-30,4830,3029,300
2012-09-30,4839,5401,540
2012-09-30,4895,560,50
2012-09-30,5039,2810,280
2012-09-30,5061,2030,200
2012-09-30,5116,1212,0
2012-09-30,5175,2218,220
2012-09-30,5386,0,0
2012-09-30,5395,2202,220
2012-09-30,5515,893,0
2012-09-30,5581,3923,390
2012-09-30,5599,0,0
2012-09-30,5733,808,0
2012-09-30,5737,2741,270
2012-09-30,5826,2982,290
2012-09-30,5834,1303,130
2012-09-30,5861,3014,0
2012-09-30,5878,777,70
2012-09-30,6011,1448,140
2012-09-30,6063,6351,630
2012-09-30,6112,1435,140
2012-09-30,6136,4874,-4570
2012-09-30,6207,1895,0
2012-09-30,6246,7099,700
2012-09-30,6283,8658,860
2012-09-30,6284,219,20
2012-09-30,6351,4095,400
2012-09-30,6407,1365,130
2012-09-30,6518,7605,760
2012-09-30,6555,0,0
2012-09-30,6604,2120,210
2012-09-30,6746,3048,300
2012-09-30,6772,2127,0
2012-09-30,6792,1252,120
2012-09-30,6797,1713,0
2012-09-30,6801,1789,170
2012-09-30,6864,0,0
2012-09-30,6971,2526,250
2012-09-30,7058,1473,140
2012-09-30,7160,5173,510
2012-09-30,7230,1290,0
2012-09-30,7268,2408,0
2012-09-30,7315,1349,130
2012-09-30,7344,2673,260
2012-09-30,7411,1202,120
2012-09-30,7421,5330,530
2012-10-01,45,2180,210
2012-10-01,55,3519,350
2012-10-01,69,1129,0
2012-10-01,70,1799,-4880
2012-10-01,99,2892,280
2012-10-01,193,2169,0
2012-10-01,288,1633,160
2012-10-01,347,7719,770
2012-10-01,369,2648,260
2012-10-01,410,1339,130
2012-10-01,423,5914,590
2012-10-01,436,2817,0
2012-10-01,483,2210,220
2012-10-01,509,3828,380
2012-10-01,528,1097,100
2012-10-01,547,1092,100
2012-10-01,706,107,10
2012-10-01,715,837,80
2012-10-01,817,732,0
2012-10-01,879,601,60
2012-10-01,965,0,0
2012-10-01,1034,3419,340
2012-10-01,1109,6636,660
2012-10-01,1179,2141,210
2012-10-01,1209,2242,-4830
2012-10-01,1237,921,90
2012-10-01,1315,1399,0
2012-10-01,1333,1807,180
2012-10-01,1388,1178,0
2012-10-01,1467,763,70
2012-10-01,1471,1627,160
2012-10-01,1505,895,80
2012-10-01,1516,2083,200
2012-10-01,1523,1393,130
2012-10-01,1564,4399,430
2012-10-01,1565,3188,0
2012-10-01,1602,1871,180
2012-10-01,1662,3448,0
2012-10-01,1711,1879,180
2012-10-01,1840,1037,100
2012-10-01,1848,2162,210
2012-10-01,1885,769,70
2012-10-01,2061,1356,0
2012-10-01,2113,7594,0
2012-10-01,2131,2384,230
2012-10-01,2151,1380,130
2012-10-01,2158,1379,130
2012-10-01,2173,2864,280
2012-10-01,2251,3522,350
2012-10-01,2285,3162,310
2012-10-01,2407,10808,1080
2012-10-01,2437,5768,0
2012-10-01,2517,4275,420
2012-10-01,2586,724,0
2012-10-01,2634,4315,430
2012-10-01,2657,2148,0
2012-10-01,2729,3848,380
2012-10-01,2753,2059,200
2012-10-01,2766,2025,200
2012-10-01,2780,3096,0
2012-10-01,2810,1452,140
2012-10-01,2957,4238,420
2012-10-01,2990,402,0
2012-10-01,3012,2413,240
2012-10-01,3061,2368,230
2012-10-01,3129,1167,110
2012-10-01,3149,4926,0
2012-10-01,3155,1785,0
2012-10-01,3159,5009,0
2012-10-01,3440,1757,170
2012-10-01,3491,724,70
2012-10-01,3525,134,0
2012-10-01,3632,9008,900
2012-10-01,3720,1646,0
2012-10-01,3753,3259,320
2012-10-01,3838,0,0
2012-10-01,3991,1729,170
2012-10-01,4008,4251,0
2012-10-01,4057,926,0
2012-10-01,4119,1154,110
2012-10-01,4152,1218,0
2012-10-01,4350,3098,0
2012-10-01,4367,3515,350
2012-10-01,4379,3528,350
2012-10-01,4415,5830,580
2012-10-01,4447,2632,260
2012-10-01,4492,2308,230
2012-10-01,4513,2182,0
2012-10-01,4586,676,0
2012-10-01,4597,2220,220
2012-10-01,4654,3251,320
2012-10-01,4705,5468,0
2012-10-01,4753,11022,1100
2012-10-01,4764,191,10
2012-10-01,4771,603,0
2012-10-01,4832,1563,150
2012-10-01,4865,2496,0
2012-10-01,4928,5561,550
2012-10-01,5015,1362,130
2012-10-01,5037,1408,0
2012-10-01,5039,2561,250
2012-10-01,5075,2957,0
2012-10-01,5202,2737,270
2012-10-01,5225,1239,120
2012-10-01,5261,1891,0
2012-10-01,5306,951,0
2012-10-01,5335,2087,0
2012-10-01,5336,2419,240
2012-10-01,5359,1411,0
2012-10-01,5427,3085,300
2012-10-01,5467,4374,0
2012-10-01,5493,2801,0
2012-10-01,5495,7262,-4330
2012-10-01,5563,2721,0
2012-10-01,5630,3017,0
2012-10-01,5658,5081,0
2012-10-01,5785,2109,0
2012-10-01,5874,1796,170
2012-10-01,5882,0,0
2012-10-01,5928,5870,580
2012-10-01,6028,1447,140
2012-10-01,6041,2843,0
2012-10-01,6097,495,40
2012-10-01,6099,3535,0
2012-10-01,6143,1257,0
2012-10-01,6151,0,0
2012-10-01,6229,897,80
2012-10-01,6232,1263,120
2012-10-01,6262,3063,300
2012-10-01,6354,75,0
2012-10-01,6389,546,0
2012-10-01,6521,8295,820
2012-10-01,6541,1512,150
2012-10-01,6669,5102,510
2012-10-01,6718,1601,160
2012-10-01,6898,719,0
2012-10-01,6907,1389,130
2012-10-01,7045,2786,0
2012-10-01,7160,5321,530
2012-10-01,7224,334,30
2012-10-01,7257,3306,330
2012-10-01,7272,4893,0
2012-10-01,7325,1890,180
2012-10-01,7421,5873,580
2012-10-01,7438,1175,110
2012-10-01,7493,165,10
2012-10-01,7494,1067,100
2012-10-01,7503,1431,0
2012-10-01,7506,428,0
2012-10-01,7508,749,70
2012-10-01,7542,661,60
2012-10-02,69,2291,0
2012-10-02,102,4045,400
2012-10-02,115,5766,570
2012-10-02,146,6305,630
2012-10-02,165,4566,450
2012-10-02,179,1946,190
2012-10-02,291,3540,350
2012-10-02,322,3954,390
2012-10-02,369,3255,320
2012-10-02,410,1685,160
2012-10-02,422,5596,550
2012-10-02,444,284,0
2012-10-02,482,4995,0
2012-10-02,518,897,80
2012-10-02,565,3118,0
2012-10-02,578,277,20
2012-10-02,734,3505,-4700
2012-10-02,765,14028,0
2012-10-02,819,3840,380
2012-10-02,831,687,0
2012-10-02,837,0,0
2012-10-02,923,5800,580
2012-10-02,969,4477,440
2012-10-02,1119,2855,0
2012-10-02,1295,381,0
2012-10-02,1301,2658,0
2012-10-02,1316,7362,730
2012-10-02,1330,4147,0
2012-10-02,1342,107,10
2012-10-02,1464,1545,150
2012-10-02,1466,1479,140
2012-10-02,1514,3009,0
2012-10-02,1523,477,40
2012-10-02,1535,2419,240
2012-10-02,1565,2585,0
2012-10-02,1584,4835,480
2012-10-02,1597,1031,0
2012-10-02,1683,4480,440
2012-10-02,1709,3776,0
2012-10-02,1745,1065,0
2012-10-02,1753,5159,510
2012-10-02,1813,1879,180
2012-10-02,1858,1498,140
2012-10-02,1867,2685,0
2012-10-02,1892,2137,210
2012-10-02,2103,591,50
2012-10-02,2104,1879,0
2012-10-02,2107,982,0
2012-10-02,2137,2370,230
2012-10-02,2155,9577,950
2012-10-02,2248,1430,0
2012-10-02,2262,5352,0
2012-10-02,2310,3308,0
2012-10-02,2345,3470,340
2012-10-02,2395,1223,120
2012-10-02,2423,2096,0
2012-10-02,2440,3786,370
2012-10-02,2514,7620,760
2012-10-02,2585,53,0
2012-10-02,2650,1170,110
2012-10-02,2752,2149,210
2012-10-02,2829,855,80
2012-10-02,2841,3545,350
2012-10-02,2856,2101,210
2012-10-02,2920,4828,0
2012-10-02,2930,1723,0
2012-10-02,2945,1284,120
2012-10-02,3012,2922,290
2012-10-02,3014,12374,1230
2012-10-02,3041,1964,190
2012-10-02,3093,3358,0
2012-10-02,3186,2472,0
2012-10-02,3216,939,0
2012-10-02,3302,8340,0
2012-10-02,3321,2997,290
2012-10-02,3339,8463,840
2012-10-02,3349,869,80
2012-10-02,3434,5662,0
2012-10-02,3486,2985,0
2012-10-02,3507,758,70
2012-10-02,3513,1051,100
2012-10-02,3611,1128,0
2012-10-02,3657,2102,0
2012-10-02,3676,742,70
2012-10-02,3742,4015,0
2012-10-02,3792,2581,0
2012-10-02,3820,4302,0
2012-10-02,3822,1662,0
2012-10-02,3829,1082,0
2012-10-02,3922,6019,600
2012-10-02,3952,1033,0
2012-10-02,3960,237,20
2012-10-02,3979,1369,0
2012-10-02,3989,6287,620
2012-10-02,4046,6008,600
2012-10-02,4120,144,10
2012-10-02,4156,604,0
2012-10-02,4218,1255,120
2012-10-02,4219,824,80
2012-10-02,4243,3977,0
2012-10-02,4305,3219,320
2012-10-02,4328,3212,0
2012-10-02,4427,6422,640
2012-10-02,4464,3559,0
2012-10-02,4477,1859,0
2012-10-02,4498,3699,360
2012-10-02,4537,4269,420
2012-10-02,4543,1038,0
2012-10-02,4549,3711,0
2012-10-02,4594,2307,0
2012-10-02,4598,3464,340
2012-10-02,4605,3491,340
2012-10-02,4637,3914,0
2012-10-02,4746,2210,0
2012-10-02,4790,4361,430
2012-10-02,4830,2484,240
2012-10-02,4865,1355,0
2012-10-02,4869,1975,0
2012-10-02,4877,5186,0
2012-10-02,4937,8444,-4210
2012-10-02,5096,3006,300
2012-10-02,5101,2409,240
2012-10-02,5133,500,50
2012-10-02,5158,2928,290
2012-10-02,5164,1867,180
2012-10-02,5200,11145,0
2012-10-02,5314,1223,0
2012-10-02,5346,1977,0
2012-10-02,5437,3132,310
2012-10-02,5495,6796,670
2012-10-02,5510,2785,270
2012-10-02,5538,8867,880
2012-10-02,5555,3981,0
2012-10-02,5600,1546,0
2012-10-02,5779,4238,420
2012-10-02,5811,6392,0
2012-10-02,5817,2178,0
2012-10-02,5840,798,70
2012-10-02,5842,1980,0
2012-10-02,5882,677,60
2012-10-02,5912,1856,180
2012-10-02,5948,1482,140
2012-10-02,5953,976,90
2012-10-02,5968,2593,250
2012-10-02,6020,2950,290
2012-10-02,6030,3609,360
2012-10-02,6049,795,70
2012-10-02,6135,3039,0
2012-10-02,6151,409,0
2012-10-02,6164,10595,1050
2012-10-02,6355,776,70
2012-10-02,6439,7657,760
2012-10-02,6596,421,0
2012-10-02,6697,2215,0
2012-10-02,6778,3074,300
2012-10-02,6819,149,0
2012-10-02,6929,2827,280
2012-10-02,7084,2991,290
2012-10-02,7096,2425,0
2012-10-02,7178,4908,490
2012-10-02,7214,246,20
2012-10-02,7227,3031,300
2012-10-02,7268,1554,0
2012-10-02,7326,708,0
2012-10-02,7377,3816,380
2012-10-02,7411,2381,230
2012-10-02,7421,5777,570
2012-10-02,7425,5404,540
2012-10-02,7435,6329,0
2012-10-02,7476,519,50
2012-10-02,7577,1391,0
2012-10-03,6,1669,160
2012-10-03,141,4864,480
2012-10-03,206,1879,180
2012-10-03,228,2445,0
2012-10-03,292,5530,550
2012-10-03,347,10647,1060
2012-10-03,395,875,0
2012-10-03,481,4812,480
2012-10-03,620,7143,0
2012-10-03,637,4200,420
2012-10-03,650,1210,0
2012-10-03,732,1850,0
2012-10-03,734,4213,420
2012-10-03,772,1767,0
2012-10-03,782,2597,0
2012-10-03,894,554,0
2012-10-03,913,2046,0
2012-10-03,941,3864,380
2012-10-03,1065,603,0
2012-10-03,1121,4566,0
2012-10-03,1369,1281,0
2012-10-03,1393,328,30
2012-10-03,1442,1281,120
2012-10-03,1445,1510,150
2012-10-03,1460,2623,0
2012-10-03,1547,0,0
2012-10-03,1565,2989,0
2012-10-03,1753,5924,590
2012-10-03,1820,2218,220
2012-10-03,1852,4212,420
2012-10-03,1896,7215,0
2012-10-03,2097,2567,250
2012-10-03,2254,6420,640
2012-10-03,2259,989,0
2012-10-03,2301,3355,0
2012-10-03,2370,0,0
2012-10-03,2424,3030,300
2012-10-03,2665,2702,270
2012-10-03,2738,2781,0
2012-10-03,2901,1242,120
2012-10-03,2957,4762,470
2012-10-03,2996,3822,380
2012-10-03,3117,2317,0
2012-10-03,3163,1666,0
2012-10-03,3323,8259,-4230
2012-10-03,3335,1912,0
2012-10-03,3349,545,50
2012-10-03,3381,1773,170
2012-10-03,3391,1074,100
2012-10-03,3489,2701,0
2012-10-03,3494,1862,0
2012-10-03,3540,2595,250
2012-10-03,3549,5087,0
2012-10-03,3617,1597,0
2012-10-03,3626,2217,0
2012-10-03,3646,1504,0
2012-10-03,3745,1727,0
2012-10-03,3753,4485,440
2012-10-03,3773,127,0
2012-10-03,3903,7404,740
2012-10-03,3979,893,0
2012-10-03,3989,6030,600
2012-10-03,4032,1290,0
2012-10-03,4075,3353,0
2012-10-03,4114,2673,0
2012-10-03,4180,3099,0
2012-10-03,4259,6682,-4390
2012-10-03,4278,3433,0
2012-10-03,4362,3853,380
2012-10-03,4384,727,0
2012-10-03,4439,4151,0
2012-10-03,4442,702,0
2012-10-03,4466,1917,190
2012-10-03,4498,2423,240
2012-10-03,4524,2267,220
2012-10-03,4533,1298,120
2012-10-03,4537,4055,-4650
2012-10-03,4549,4435,0
2012-10-03,4588,2381,230
2012-10-03,4599,2529,0
2012-10-03,4661,2976,0
2012-10-03,4717,1364,130
2012-10-03,4724,0,0
2012-10-03,4785,4664,460
2012-10-03,4866,989,90
2012-10-03,4869,1206,0
2012-10-03,5061,2334,230
2012-10-03,5078,2867,0
2012-10-03,5152,1106,110
2012-10-03,5200,8579,0
2012-10-03,5201,479,0
2012-10-03,5260,1016,0
2012-10-03,5280,7914,790
2012-10-03,5298,2653,0
2012-10-03,5299,3411,340
2012-10-03,5314,767,0
2012-10-03,5316,3207,0
2012-10-03,5440,4044,400
2012-10-03,5457,831,80
2012-10-03,5492,766,70
2012-10-03,5546,1565,150
2012-10-03,5610,2088,0
2012-10-03,5620,3037,300
2012-10-03,5664,1948,190
2012-10-03,5750,8041,800
2012-10-03,5805,875,0
2012-10-03,5861,4576,0
2012-10-03,5922,3899,380
2012-10-03,5927,3063,300
2012-10-03,5963,2343,230
2012-10-03,6035,126,0
2012-10-03,6048,1972,190
2012-10-03,6117,5090,0
2012-10-03,6228,2419,240
2012-10-03,6259,2497,0
2012-10-03,6280,7256,720
2012-10-03,6283,10580,1050
2012-10-03,6383,4711,0
2012-10-03,6547,0,0
2012-10-03,6591,248,0
2012-10-03,6597,2318,0
2012-10-03,6632,3077,300
2012-10-03,6761,985,90
2012-10-03,6819,0,0
2012-10-03,6853,1189,110
2012-10-03,6860,2474,0
2012-10-03,6923,4304,0
2012-10-03,6944,2712,0
2012-10-03,7010,2039,200
2012-10-03,7260,1110,0
2012-10-03,7325,2552,250
2012-10-03,7366,5865,580
2012-10-03,7411,463,40
2012-10-03,7421,6149,610
2012-10-03,7512,1575,0
2012-10-03,7532,981,90
2012-10-04,56,5127,510
2012-10-04,65,3892,0
2012-10-04,91,3554,350
2012-10-04,149,2735,0
2012-10-04,190,4182,410
2012-10-04,226,7871,0
2012-10-04,322,4627,460
2012-10-04,455,5772,570
2012-10-04,460,1734,170
2012-10-04,466,5060,0
2012-10-04,482,5475,0
2012-10-04,483,2253,220
2012-10-04,634,1695,160
2012-10-04,680,1149,110
2012-10-04,765,12750,0
2012-10-04,779,4067,400
2012-10-04,819,2416,240
2012-10-04,837,1231,120
2012-10-04,881,3002,300
2012-10-04,913,1812,0
2012-10-04,916,2072,0
2012-10-04,923,5242,520
2012-10-04,941,4354,430
2012-10-04,976,922,90
2012-10-04,990,568,0
2012-10-04,1071,989,90
2012-10-04,1084,4927,490
2012-10-04,1105,0,0
2012-10-04,1109,5306,530
2012-10-04,1146,1285,0
2012-10-04,1203,1475,0
2012-10-04,1393,1166,110
2012-10-04,1399,3177,310
2012-10-04,1439,8554,0
2012-10-04,1455,657,-4990
2012-10-04,1577,3790,370
2012-10-04,1729,825,0
2012-10-04,1750,3199,310
2012-10-04,1788,3304,0
2012-10-04,1822,1676,160
2012-10-04,1859,1414,140
2012-10-04,1943,3113,310
2012-10-04,1969,500,50
2012-10-04,2019,738,0
2012-10-04,2048,7330,0
2012-10-04,2079,3198,310
2012-10-04,2137,2510,250
2012-10-04,2160,273,20
2012-10-04,2198,1389,0
2012-10-04,2215,1314,0
2012-10-04,2226,2268,220
2012-10-04,2230,3125,310
2012-10-04,2259,1213,0
2012-10-04,2285,2811,280
2012-10-04,2325,5551,550
2012-10-04,2344,5066,500
2012-10-04,2346,3241,320
2012-10-04,2403,2145,0
2012-10-04,2496,799,0
2012-10-04,2511,4988,0
2012-10-04,2530,4017,400
2012-10-04,2731,1708,0
2012-10-04,2740,1589,0
2012-10-04,2918,5065,500
2012-10-04,2922,675,60
2012-10-04,2992,5669,0
2012-10-04,3033,3320,330
2012-10-04,3039,5647,0
2012-10-04,3120,1306,0
2012-10-04,3133,3529,350
2012-10-04,3146,2441,0
2012-10-04,3249,2514,250
2012-10-04,3309,398,30
2012-10-04,3319,1420,140
2012-10-04,3366,2375,230
2012-10-04,3383,1185,110
2012-10-04,3385,2495,240
2012-10-04,3414,0,0
2012-10-04,3421,2459,0
2012-10-04,3431,3089,0
2012-10-04,3434,7874,0
2012-10-04,3435,2026,0
2012-10-04,3450,2036,200
2012-10-04,3538,8235,820
2012-10-04,3628,675,0
2012-10-04,3643,5357,530
2012-10-04,3676,1255,120
2012-10-04,3720,815,0
2012-10-04,3749,2092,200
2012-10-04,3759,2755,270
2012-10-04,3841,5420,0
2012-10-04,3897,1457,140
2012-10-04,3899,1793,170
2012-10-04,3922,6747,670
2012-10-04,3925,4530,0
2012-10-04,3958,1621,0
2012-10-04,3984,6217,620
2012-10-04,3985,5096,500
2012-10-04,4052,4729,0
2012-10-04,4053,1324,0
2012-10-04,4075,4621,0
2012-10-04,4120,222,20
2012-10-04,4170,2437,0
2012-10-04,4204,1462,0
2012-10-04,4238,5744,570
2012-10-04,4264,1108,110
2012-10-04,4292,2886,0
2012-10-04,4307,1510,0
2012-10-04,4362,4879,480
2012-10-04,4473,3365,0
2012-10-04,4533,2091,200
2012-10-04,4605,3691,360
2012-10-04,4644,3307,330
2012-10-04,4648,1133,110
2012-10-04,4781,2361,0
2012-10-04,4808,1163,0
2012-10-04,4823,2050,0
2012-10-04,4852,840,80
2012-10-04,5027,1231,120
2012-10-04,5053,2266,0
2012-10-04,5065,272,20
2012-10-04,5072,0,0
2012-10-04,5075,3325,0
2012-10-04,5116,1374,0
2012-10-04,5252,453,40
2012-10-04,5268,2072,0
2012-10-04,5428,5965,0
2012-10-04,5440,4048,400
2012-10-04,5515,1822,0
2012-10-04,5614,1206,0
2012-10-04,5646,872,0
2012-10-04,5750,7594,750
2012-10-04,5760,4072,0
2012-10-04,5779,3201,320
2012-10-04,5869,1651,160
2012-10-04,5879,947,90
2012-10-04,5929,4645,460
2012-10-04,5982,377,0
2012-10-04,6030,2995,290
2012-10-04,6054,6105,610
2012-10-04,6099,2776,0
2012-10-04,6234,3353,330
2012-10-04,6407,1180,110
2012-10-04,6416,1203,120
2012-10-04,6511,3329,330
2012-10-04,6517,1556,0
2012-10-04,6541,1581,150
2012-10-04,6589,1915,190
2012-10-04,6656,2186,0
2012-10-04,6692,449,40
2012-10-04,6697,1526,0
2012-10-04,6717,182,0
2012-10-04,6751,959,90
2012-10-04,6772,1694,0
2012-10-04,6774,1737,0
2012-10-04,6790,1756,170
2012-10-04,6938,3203,0
2012-10-04,6959,2191,0
2012-10-04,7001,2534,0
2012-10-04,7009,1210,120
2012-10-04,7024,4011,400
2012-10-04,7031,2323,0
2012-10-04,7050,957,0
2012-10-04,7087,909,90
2012-10-04,7160,5718,570
2012-10-04,7292,2168,210
2012-10-04,7343,4276,420
2012-10-04,7347,5254,0
2012-10-04,7412,5076,0
2012-10-04,7569,87,0
2012-10-04,7611,1688,0
2012-10-04,7624,5585,550
2012-10-05,27,2124,0
2012-10-05,53,7932,0
2012-10-05,155,1972,190
2012-10-05,230,1215,120
2012-10-05,423,6102,610
2012-10-05,432,505,50
2012-10-05,522,3128,310
2012-10-05,552,1671,0
2012-10-05,560,0,0
2012-10-05,565,3201,0
2012-10-05,705,3033,0
2012-10-05,716,2103,210
2012-10-05,719,1611,0
2012-10-05,768,741,70
2012-10-05,769,1781,170
2012-10-05,779,4147,410
2012-10-05,823,641,0
2012-10-05,913,2010,0
2012-10-05,941,3904,390
2012-10-05,1052,1882,0
2012-10-05,1091,4954,490
2012-10-05,1209,2946,290
2012-10-05,1224,596,50
2012-10-05,1321,2558,250
2012-10-05,1354,0,0
2012-10-05,1442,344,30
2012-10-05,1445,782,70
2012-10-05,1457,4015,0
