id,signup_date,loyalty,location,gender,age,favorite_movie_line,number_of_purchases,value_of_purchases,total_standard_points,total_points_redeemed
2591,2012-04-04,control,,,,My mother thanks you. My father thanks you. My sister thanks you. And I thank you.,,,,
2592,2012-04-04,control,SF,C,,,,,,
2593,2012-04-04,enrolled,,,,,,,,
2594,2012-04-04,control,LA,,youthful,,,,,
2595,2012-04-04,control,,,young,,,,,
2596,2012-04-04,control,,,,"Cinderella story.  Outta nowhere.  A former greenskeeper, now, about to  become the Masters champion.  It looks like a mirac...It's in the hole!  It's in the hole!  It's in the hole!",,,,
2597,2012-04-04,control,NYC,,,Shane.  Shane.  Come back!,,,,
2598,2012-04-04,enrolled,NYC,B,wise,,,,,
2599,2012-04-04,control,LA,B,,,,,,
2600,2012-04-04,control,,A,,,,,,
2601,2012-04-04,enrolled,NYC,B,,,,,,
2602,2012-04-04,control,,C,wise,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2603,2012-04-04,enrolled,,A,,,,,,
2604,2012-04-04,control,,,oldish,"Gentlemen, you can't fight in here! This is the War Room!",,,,
2605,2012-04-04,control,,A,youthful,,,,,
2606,2012-04-04,control,,C,,,,,,
2607,2012-04-04,control,,D,,,,,,
2608,2012-04-04,enrolled,,D,wise,"Mother of mercy, is this the end of Rico?",,,,
2609,2012-04-04,control,SF,C,oldish,,,,,
2610,2012-04-04,control,LA,,,"Here's looking at you, kid.",,,,
2611,2012-04-05,control,LA,,,,,,,
2612,2012-04-05,control,,,young,"Life is a banquet, and most poor suckers are starving to death!",,,,
2613,2012-04-05,enrolled,,C,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
2614,2012-04-05,enrolled,LA,C,youthful,,,,,
2615,2012-04-05,control,,D,,,,,,
2616,2012-04-05,control,,,,,,,,
2617,2012-04-05,control,,,,,,,,
2618,2012-04-05,enrolled,LA,B,,Nobody puts Baby in a corner.,,,,
2619,2012-04-05,enrolled,NYC,B,youthful,Shane.  Shane.  Come back!,,,,
2620,2012-04-05,enrolled,LA,D,,,,,,
2621,2012-04-05,control,LA,,,"Hello, gorgeous.",,,,
2622,2012-04-05,enrolled,,C,youthful,There's no place like home. ,,,,
2623,2012-04-05,enrolled,,,,,,,,
2624,2012-04-05,control,LA,,,"You know how to whistle, don't you, Steve? You just put your lips together and blow.",,,,
2625,2012-04-05,control,,B,youthful,,,,,
2626,2012-04-05,enrolled,,,,We rob banks.,,,,
2627,2012-04-05,control,,D,,"After all, tomorrow is another day!",,,,
2628,2012-04-05,control,,A,,"La-dee-da, la-dee-da.",,,,
2629,2012-04-05,control,,,oldish,,,,,
2630,2012-04-05,control,NYC,,wise,"Frankly, my dear, I don't give a damn.",,,,
2631,2012-04-05,enrolled,,D,,,,,,
2632,2012-04-05,enrolled,,C,,,,,,
2633,2012-04-05,control,SF,,,,,,,
2634,2012-04-05,enrolled,LA,C,,,,,,
2635,2012-04-05,control,,,,,,,,
2636,2012-04-05,control,,,wise,,,,,
2637,2012-04-05,control,,A,young,,,,,
2638,2012-04-05,enrolled,,D,,"I'll get you, my pretty, and your little dog, too!",,,,
2639,2012-04-05,enrolled,,C,,I have always depended on the kindness of strangers.,,,,
2640,2012-04-05,enrolled,,B,oldish,,,,,
2641,2012-04-06,enrolled,,,,"Elementary, my dear Watson.",,,,
2642,2012-04-06,enrolled,,B,,Badges? We ain't got no badges! We don't need no badges! I don't have to show you any stinking badges!,,,,
2643,2012-04-06,enrolled,,,youthful,,,,,
2644,2012-04-06,control,LA,A,oldish,,,,,
2645,2012-04-06,control,,C,,,,,,
2646,2012-04-06,control,,A,,Striker: Surely you can't be serious. ,,,,
2647,2012-04-06,control,,,,,,,,
2648,2012-04-06,enrolled,NYC,,youthful,,,,,
2649,2012-04-06,control,,,young,"Frankly, my dear, I don't give a damn.",,,,
2650,2012-04-06,enrolled,,D,,,,,,
2651,2012-04-06,enrolled,,,,,,,,
2652,2012-04-06,control,,A,wise,,,,,
2653,2012-04-06,control,,,,"One morning I shot an elephant in my pajamas. How he got in my pajamas, I don't know.",,,,
2654,2012-04-06,control,,D,oldish,,,,,
2655,2012-04-06,enrolled,,,young,,,,,
2656,2012-04-06,control,LA,D,,You can't handle the truth!,,,,
2657,2012-04-06,control,,C,,,,,,
2658,2012-04-06,control,,,,,,,,
2659,2012-04-06,control,,B,,You can't handle the truth!,,,,
2660,2012-04-06,control,,,youthful,I'll be back.,,,,
2661,2012-04-06,control,,,,"Frankly, my dear, I don't give a damn.",,,,
2662,2012-04-06,enrolled,,D,oldish,My precious.,,,,
2663,2012-04-06,control,SF,A,oldish,"One morning I shot an elephant in my pajamas. How he got in my pajamas, I don't know.",,,,
2664,2012-04-06,enrolled,LA,D,,,,,,
2665,2012-04-06,enrolled,NYC,,youthful,"Hello, gorgeous.",,,,
2666,2012-04-06,control,SF,,,,,,,
2667,2012-04-06,control,LA,,,,,,,
2668,2012-04-07,enrolled,LA,,young,,,,,
2669,2012-04-07,enrolled,NYC,D,,,,,,
2670,2012-04-07,control,,D,youthful,,,,,
2671,2012-04-07,enrolled,,,,"Sawyer, you're going out a youngster, but you've got to come back a star!",,,,
2672,2012-04-07,control,,,,"Say ""hello"" to my little friend!",,,,
2673,2012-04-07,enrolled,LA,C,wise,"Sawyer, you're going out a youngster, but you've got to come back a star!",,,,
2674,2012-04-07,control,NYC,D,wise,,,,,
2675,2012-04-07,control,SF,C,,There's no place like home. ,,,,
2676,2012-04-07,control,,D,,I'll have what she's having.,,,,
2677,2012-04-07,control,SF,,oldish,,,,,
2678,2012-04-07,control,SF,,,"Frankly, my dear, I don't give a damn.",,,,
2679,2012-04-07,control,,,,We rob banks.,,,,
2680,2012-04-07,enrolled,SF,C,youthful,"Of all the gin joints in all the towns in all the world, she walks into mine.",,,,
2681,2012-04-07,enrolled,NYC,,young,A boy's best friend is his mother.,,,,
2682,2012-04-07,control,LA,A,wise,"Frankly, my dear, I don't give a damn.",,,,
2683,2012-04-07,enrolled,,,,,,,,
2684,2012-04-07,control,,B,youthful,,,,,
2685,2012-04-07,control,SF,A,,,,,,
2686,2012-04-07,control,LA,,young,,,,,
2687,2012-04-07,enrolled,,A,,"Hello, gorgeous.",,,,
2688,2012-04-07,control,SF,C,,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
2689,2012-04-07,control,,A,young,,,,,
2690,2012-04-07,control,SF,,,"Go ahead, make my day.",,,,
2691,2012-04-07,enrolled,LA,D,wise,,,,,
2692,2012-04-07,control,,A,,A boy's best friend is his mother.,,,,
2693,2012-04-07,enrolled,NYC,A,oldish,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
2694,2012-04-07,control,SF,B,wise,It's alive!  It's alive!,,,,
2695,2012-04-07,control,NYC,,youthful,,,,,
2696,2012-04-07,control,,D,wise,,,,,
2697,2012-04-07,control,NYC,,,,,,,
2698,2012-04-07,enrolled,NYC,B,,,,,,
2699,2012-04-07,enrolled,,A,wise,"Frankly, my dear, I don't give a damn.",,,,
2700,2012-04-07,control,LA,A,,,,,,
2701,2012-04-07,enrolled,,C,,Toga!  Toga!,,,,
2702,2012-04-07,control,SF,B,youthful,,,,,
2703,2012-04-07,control,,,,,,,,
2704,2012-04-07,control,LA,A,,,,,,
2705,2012-04-08,enrolled,,,young,,,,,
2706,2012-04-08,control,LA,B,youthful,,,,,
2707,2012-04-08,control,NYC,B,,,,,,
2708,2012-04-08,enrolled,NYC,,,Shane.  Shane.  Come back!,,,,
2709,2012-04-08,control,,C,,,,,,
2710,2012-04-08,control,,,wise,,,,,
2711,2012-04-08,enrolled,LA,D,,My precious.,,,,
2712,2012-04-08,enrolled,,,,,,,,
2713,2012-04-08,control,,,,"Oh, no, it wasn't the airplanes. It was Beauty killed the Beast.",,,,
2714,2012-04-08,enrolled,,B,wise,,,,,
2715,2012-04-08,enrolled,LA,,wise,,,,,
2716,2012-04-08,enrolled,NYC,A,wise,"Frankly, my dear, I don't give a damn.",,,,
2717,2012-04-08,control,SF,D,youthful,"Listen to me, mister. You're my knight in shining armor.  Don't you forget it.  You're going to get back on that horse, and I'm going to be right behind you, holding on tight, and away we're gonna go, go, go!",,,,
2718,2012-04-08,enrolled,,,,Striker: Surely you can't be serious. ,,,,
2719,2012-04-08,control,LA,D,oldish,"Stella!  Hey, Stella!",,,,
2720,2012-04-08,enrolled,,D,wise,"Say ""hello"" to my little friend!",,,,
2721,2012-04-08,enrolled,SF,,,,,,,
2722,2012-04-08,control,LA,D,,,,,,
2723,2012-04-08,enrolled,,B,,,,,,
2724,2012-04-08,enrolled,LA,,oldish,,,,,
2725,2012-04-08,control,,,young,"Today, I consider myself the luckiest man on the face of the earth.",,,,
2726,2012-04-08,control,,,,,,,,
2727,2012-04-08,enrolled,,,,Attica! Attica!,,,,
2728,2012-04-08,enrolled,LA,A,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
2729,2012-04-08,enrolled,LA,,,,,,,
2730,2012-04-08,control,LA,,wise,"I'll get you, my pretty, and your little dog, too!",,,,
2731,2012-04-08,control,NYC,,young,,,,,
2732,2012-04-08,control,NYC,,,"I'll get you, my pretty, and your little dog, too!",,,,
2733,2012-04-08,control,,D,young,,,,,
2734,2012-04-08,control,LA,,,,,,,
2735,2012-04-08,enrolled,,D,,,,,,
2736,2012-04-08,control,LA,,youthful,"Toto, I've a feeling we're not in Kansas anymore.",,,,
2737,2012-04-08,enrolled,,,,,,,,
2738,2012-04-09,control,NYC,,,,,,,
2739,2012-04-09,enrolled,,C,,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2740,2012-04-09,control,,D,wise,,,,,
2741,2012-04-09,control,,A,,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2742,2012-04-09,control,,,,,,,,
2743,2012-04-09,enrolled,NYC,A,young,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
2744,2012-04-09,enrolled,,,oldish,,,,,
2745,2012-04-09,control,,,,They're here!,,,,
2746,2012-04-09,enrolled,,,young,"Cinderella story.  Outta nowhere.  A former greenskeeper, now, about to  become the Masters champion.  It looks like a mirac...It's in the hole!  It's in the hole!  It's in the hole!",,,,
2747,2012-04-09,control,LA,,young,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
2748,2012-04-09,control,,,,,,,,
2749,2012-04-09,enrolled,,C,,,,,,
2750,2012-04-09,enrolled,NYC,,youthful,,,,,
2751,2012-04-09,enrolled,,D,,,,,,
2752,2012-04-09,enrolled,,C,young,"Mother of mercy, is this the end of Rico?",,,,
2753,2012-04-09,enrolled,NYC,B,oldish,,,,,
2754,2012-04-09,enrolled,,,young,"Here's looking at you, kid.",,,,
2755,2012-04-09,control,NYC,D,,,,,,
2756,2012-04-09,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
2757,2012-04-09,enrolled,SF,B,wise,"Greed, for lack of a better word, is good.",,,,
2758,2012-04-09,control,NYC,,,,,,,
2759,2012-04-09,control,SF,,oldish,,,,,
2760,2012-04-09,enrolled,NYC,,wise,"After all, tomorrow is another day!",,,,
2761,2012-04-09,control,,A,,"Toto, I've a feeling we're not in Kansas anymore.",,,,
2762,2012-04-09,control,NYC,C,,"You know how to whistle, don't you, Steve? You just put your lips together and blow.",,,,
2763,2012-04-09,control,SF,,young,,,,,
2764,2012-04-09,control,,,,Snap out of it!,,,,
2765,2012-04-10,enrolled,NYC,B,oldish,,,,,
2766,2012-04-10,enrolled,SF,D,youthful,Soylent Green is people!,,,,
2767,2012-04-10,enrolled,,,wise,,,,,
2768,2012-04-10,enrolled,,,young,They're here!,,,,
2769,2012-04-10,control,LA,C,youthful,A boy's best friend is his mother.,,,,
2770,2012-04-10,control,NYC,,,,,,,
2771,2012-04-10,control,NYC,B,wise,,,,,
2772,2012-04-10,control,,,,,,,,
2773,2012-04-10,enrolled,,,,"Stella!  Hey, Stella!",,,,
2774,2012-04-10,control,LA,,,Attica! Attica!,,,,
2775,2012-04-10,control,,,,,,,,
2776,2012-04-10,control,NYC,B,,,,,,
2777,2012-04-10,enrolled,,,wise,,,,,
2778,2012-04-10,control,LA,,young,,,,,
2779,2012-04-10,control,SF,C,young,,,,,
2780,2012-04-10,control,,,,"Well, here's another nice mess you've gotten me into!",,,,
2781,2012-04-10,enrolled,NYC,,,,,,,
2782,2012-04-10,control,LA,B,wise,,,,,
2783,2012-04-10,control,,D,,We rob banks.,,,,
2784,2012-04-10,enrolled,,,,"Hasta la vista, baby.",,,,
2785,2012-04-10,control,,,youthful,,,,,
2786,2012-04-10,control,LA,B,,"Mrs. Robinson, you're trying to seduce me.  Aren't you?",,,,
2787,2012-04-10,control,SF,B,,,,,,
2788,2012-04-10,enrolled,,,youthful,Striker: Surely you can't be serious. ,,,,
2789,2012-04-11,enrolled,,,,Love means never having to say you're sorry.,,,,
2790,2012-04-11,control,NYC,A,,,,,,
2791,2012-04-11,control,,,,,,,,
2792,2012-04-11,control,NYC,B,wise,There's no place like home. ,,,,
2793,2012-04-11,enrolled,,,wise,,,,,
2794,2012-04-11,control,,D,,,,,,
2795,2012-04-11,enrolled,,,,Bond. James Bond.,,,,
2796,2012-04-11,control,,,wise,,,,,
2797,2012-04-11,control,,,,,,,,
2798,2012-04-11,control,,B,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
2799,2012-04-11,control,LA,C,young,"Stella!  Hey, Stella!",,,,
2800,2012-04-11,control,NYC,,,,,,,
2801,2012-04-11,enrolled,,,,"A martini.  Shaken, not stirred.",,,,
2802,2012-04-11,enrolled,,C,,"You know how to whistle, don't you, Steve? You just put your lips together and blow.",,,,
2803,2012-04-11,enrolled,SF,,,"You know how to whistle, don't you, Steve? You just put your lips together and blow.",,,,
2804,2012-04-11,enrolled,,D,young,,,,,
2805,2012-04-11,control,SF,B,oldish,,,,,
2806,2012-04-11,control,,,youthful,,,,,
2807,2012-04-11,control,LA,D,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
2808,2012-04-11,control,SF,C,,,,,,
2809,2012-04-11,control,,D,,"Frankly, my dear, I don't give a damn.",,,,
2810,2012-04-11,enrolled,LA,A,,,,,,
2811,2012-04-12,control,SF,D,young,,,,,
2812,2012-04-12,enrolled,NYC,D,youthful,,,,,
2813,2012-04-12,control,SF,,wise,,,,,
2814,2012-04-12,enrolled,NYC,,wise,I have always depended on the kindness of strangers.,,,,
2815,2012-04-12,control,SF,,wise,,,,,
2816,2012-04-12,enrolled,NYC,,youthful,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2817,2012-04-12,control,SF,,wise,,,,,
2818,2012-04-12,enrolled,,,,,,,,
2819,2012-04-12,enrolled,NYC,B,wise,,,,,
2820,2012-04-12,enrolled,,,oldish,"Hasta la vista, baby.",,,,
2821,2012-04-12,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
2822,2012-04-12,control,LA,,young,"Frankly, my dear, I don't give a damn.",,,,
2823,2012-04-12,control,,C,,,,,,
2824,2012-04-12,control,NYC,,young,,,,,
2825,2012-04-12,enrolled,,,,What we've got here is failure to communicate.,,,,
2826,2012-04-12,control,,D,wise,"Go ahead, make my day.",,,,
2827,2012-04-12,control,,,,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2828,2012-04-12,enrolled,LA,,youthful,Snap out of it!,,,,
2829,2012-04-12,enrolled,,D,young,Striker: Surely you can't be serious. ,,,,
2830,2012-04-12,control,LA,B,,,,,,
2831,2012-04-12,enrolled,,C,young,It's alive!  It's alive!,,,,
2832,2012-04-12,enrolled,LA,,wise,,,,,
2833,2012-04-12,control,NYC,B,wise,,,,,
2834,2012-04-12,enrolled,SF,,,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
2835,2012-04-12,enrolled,SF,,young,Soylent Green is people!,,,,
2836,2012-04-12,control,NYC,D,,"I'm as mad as hell, and I'm not going to take this anymore!",,,,
2837,2012-04-12,enrolled,LA,B,,,,,,
2838,2012-04-12,control,SF,C,oldish,Snap out of it!,,,,
2839,2012-04-12,enrolled,,C,oldish,May the Force be with you.,,,,
2840,2012-04-12,control,LA,,,,,,,
2841,2012-04-12,enrolled,NYC,C,oldish,,,,,
2842,2012-04-13,enrolled,,,,,,,,
2843,2012-04-13,enrolled,LA,,oldish,We rob banks.,,,,
2844,2012-04-13,control,,,,"Open the pod bay doors, HAL.",,,,
2845,2012-04-13,control,SF,A,,What a dump.,,,,
2846,2012-04-13,control,LA,,young,,,,,
2847,2012-04-13,enrolled,,,,"As God is my witness, I'll never be hungry again.",,,,
2848,2012-04-13,enrolled,,D,,,,,,
2849,2012-04-13,control,SF,B,youthful,,,,,
2850,2012-04-13,control,,A,oldish,,,,,
2851,2012-04-13,control,,C,,,,,,
2852,2012-04-13,control,,,young,,,,,
2853,2012-04-13,control,NYC,,,,,,,
2854,2012-04-13,control,NYC,,wise,"Frankly, my dear, I don't give a damn.",,,,
2855,2012-04-13,enrolled,,C,,,,,,
2856,2012-04-13,enrolled,,B,,"If you build it, he will come.",,,,
2857,2012-04-13,enrolled,NYC,,,"Here's looking at you, kid.",,,,
2858,2012-04-13,control,,D,,,,,,
2859,2012-04-13,control,,B,,,,,,
2860,2012-04-13,control,LA,,,,,,,
2861,2012-04-13,enrolled,,B,,,,,,
2862,2012-04-13,control,NYC,D,,,,,,
2863,2012-04-13,control,SF,B,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
2864,2012-04-13,enrolled,,,young,Show me the money!,,,,
2865,2012-04-14,enrolled,,,,My mother thanks you. My father thanks you. My sister thanks you. And I thank you.,,,,
2866,2012-04-14,enrolled,,C,youthful,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
2867,2012-04-14,enrolled,NYC,C,wise,Snap out of it!,,,,
2868,2012-04-14,control,,,youthful,Why don't you come up sometime and see me?,,,,
2869,2012-04-14,enrolled,,,,,,,,
2870,2012-04-14,control,,D,,,,,,
2871,2012-04-14,control,,,wise,I am big!  It's the pictures that got small.,,,,
2872,2012-04-14,enrolled,SF,B,youthful,My precious.,,,,
2873,2012-04-14,enrolled,,B,wise,"Frankly, my dear, I don't give a damn.",,,,
2874,2012-04-14,control,LA,,youthful,Striker: Surely you can't be serious. ,,,,
2875,2012-04-14,enrolled,LA,D,young,"You know how to whistle, don't you, Steve? You just put your lips together and blow.",,,,
2876,2012-04-14,control,NYC,,,I have always depended on the kindness of strangers.,,,,
2877,2012-04-14,control,SF,,youthful,"Frankly, my dear, I don't give a damn.",,,,
2878,2012-04-14,enrolled,,D,,,,,,
2879,2012-04-14,enrolled,LA,,,"Say ""hello"" to my little friend!",,,,
2880,2012-04-14,control,LA,D,,,,,,
2881,2012-04-14,enrolled,,D,,"Sawyer, you're going out a youngster, but you've got to come back a star!",,,,
2882,2012-04-14,control,SF,,oldish,"Louis, I think this is the beginning of a beautiful friendship.",,,,
2883,2012-04-15,control,,,youthful,"Greed, for lack of a better word, is good.",,,,
2884,2012-04-15,control,,A,youthful,,,,,
2885,2012-04-15,control,NYC,B,,"Mrs. Robinson, you're trying to seduce me.  Aren't you?",,,,
2886,2012-04-15,control,SF,,,,,,,
2887,2012-04-15,enrolled,LA,,young,"All right, Mr. DeMille, I'm ready for my close-up.",,,,
2888,2012-04-15,enrolled,SF,D,,,,,,
2889,2012-04-15,enrolled,,B,,,,,,
2890,2012-04-15,enrolled,,C,,,,,,
2891,2012-04-15,enrolled,NYC,,youthful,Show me the money!,,,,
2892,2012-04-15,enrolled,,B,oldish,"After all, tomorrow is another day!",,,,
2893,2012-04-15,enrolled,SF,D,oldish,,,,,
2894,2012-04-15,enrolled,,,wise,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
2895,2012-04-15,control,,,youthful,,,,,
2896,2012-04-15,control,,,,,,,,
2897,2012-04-15,enrolled,,,youthful,"Here's looking at you, kid.",,,,
2898,2012-04-15,control,LA,D,,,,,,
2899,2012-04-15,control,,,wise,,,,,
2900,2012-04-15,control,,,,,,,,
2901,2012-04-15,enrolled,SF,A,,"Greed, for lack of a better word, is good.",,,,
2902,2012-04-15,enrolled,,,oldish,"I'll get you, my pretty, and your little dog, too!",,,,
2903,2012-04-15,control,LA,A,,,,,,
2904,2012-04-15,enrolled,NYC,B,young,,,,,
2905,2012-04-15,control,,,,Here's Johnny!,,,,
2906,2012-04-15,enrolled,LA,,young,"Frankly, my dear, I don't give a damn.",,,,
2907,2012-04-15,enrolled,LA,,,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
2908,2012-04-15,control,LA,,,"All right, Mr. DeMille, I'm ready for my close-up.",,,,
2909,2012-04-15,enrolled,,A,oldish,,,,,
2910,2012-04-15,control,LA,,wise,,,,,
2911,2012-04-16,control,,,youthful,,,,,
2912,2012-04-16,control,,,youthful,,,,,
2913,2012-04-16,control,,D,,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
2914,2012-04-16,enrolled,LA,D,,,,,,
2915,2012-04-16,enrolled,NYC,A,,,,,,
2916,2012-04-16,enrolled,,,,,,,,
2917,2012-04-16,control,,,,,,,,
2918,2012-04-16,enrolled,NYC,D,,What we've got here is failure to communicate.,,,,
2919,2012-04-16,control,NYC,B,,My mother thanks you. My father thanks you. My sister thanks you. And I thank you.,,,,
2920,2012-04-16,control,,,,,,,,
2921,2012-04-16,enrolled,,D,,"If you build it, he will come.",,,,
2922,2012-04-16,enrolled,,C,,,,,,
